,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
748,748,UHE CANOAS I BARRAMENTO,64345080,6,64,00800 - CONS.CANOAS - CONS.CANOAS,00800 - CONS.CANOAS - CONS.CANOAS,CANDIDO MOTA-SP,-22.9439,-50.5169,354,64100000,RIO PARANAPANEMA,Setor Eletrico,Ativo,177138,9107793,south_america,geoglows,35107.033286683305,35107.879135023446,35108.439160224305,35109.146753550194,35109.67168670114,35110.1927438281
749,749,TOMAZINA,64360000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,TOMAZINA-PR,-23.7667,-49.95,483,64150000,RIO DAS CINZAS,RHN,Ativo,178148,9109832,south_america,geoglows,186.59694991309,238.9891477334171,273.6773414860284,317.50596624907166,350.0205438415152,382.29503889685685
750,750,UHE CAPIVARA ANDIRA,64370000,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,ANDIRA-PR,-23.0858,-50.2853,375,64150000,RIO DAS CINZAS,Setor Eletrico,Ativo,177324,9108239,south_america,geoglows,424.08389088329835,559.072309112828,648.4463877106098,761.3707729449964,845.1445328024685,928.299720367191
751,751,UHE CAPIVARA PORTO SANTA TEREZINHA,64390000,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,SANTA MARIANA-PR,-23.1225,-50.4503,340,64150900,RIO LARANJINHA,Setor Eletrico,Ativo,177800,9108482,south_america,geoglows,491.5988247967831,674.3237902476676,795.3036168000156,948.1619483602099,1061.5609908589438,1174.1227126282106
752,752,ETA - IRATI,64441020,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,FERNANDES PINHEIRO-PR,-25.4642,-50.5331,750,64160300,RIO IMBITUVA,RHN,Ativo,179507,9113450,south_america,geoglows,310.82087362867617,380.3226533202512,426.3388790254703,484.4805021906641,527.6132796386426,570.4275714285337
753,753,UHE MAUA UVAIA MONTANTE,64444000,6,64,00437 - CONS.CECS - CONS.CECS,00437 - CONS.CECS - CONS.CECS,PONTA GROSSA-PR,-25.0756,-50.3889,975,64160000,RIO TIBAJI,Setor Eletrico,Ativo,179201,9112730,south_america,geoglows,,,,,,
754,754,UHE TIBAGI MONTANTE RIO CAPIVARI,64461000,6,64,01053 - TIBAGI - Tibagi Energia SPE S.A.,01053 - TIBAGI - Tibagi Energia SPE S.A.,TIBAGI-PR,-24.6533,-50.4528,740,64161300,RIO CAPIVARI,Setor Eletrico,Ativo,178847,9111878,south_america,geoglows,,,,,,
755,755,UHE TIBAGI MONTANTE JUSANTE,64469850,6,64,01053 - TIBAGI - Tibagi Energia SPE S.A.,01053 - TIBAGI - Tibagi Energia SPE S.A.,TIBAGI-PR,-24.5275,-50.4072,710,64160000,RIO TIBAJI,Setor Eletrico,Ativo,178783,9111726,south_america,geoglows,,,,,,
756,756,PCH CASTRO MONTANTE 1,64477000,6,64,01051 - CASTRO ENERGIA - Castro Energia Ltda.,01051 - CASTRO ENERGIA - Castro Energia Ltda.,CASTRO-PR,-24.7506,-50.0881,979,64161500,RIO IAPO,Setor Eletrico,Ativo,178901,9111996,south_america,geoglows,,,,,,
757,757,UHE CAPIVARA TELEMACO BORBA,64482000,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,TELEMACO BORBA-PR,-24.3603,-50.5939,637,64160000,RIO TIBAJI,Setor Eletrico,Ativo,178574,9111220,south_america,geoglows,,,,,,
758,758,UHE MAUA RIBEIRAO DAS ANTAS JUSANTE,64491000,6,64,00437 - CONS.CECS - CONS.CECS,00437 - CONS.CECS - CONS.CECS,CURIUVA-PR,-24.0322,-50.6925,512,64160000,RIO TIBAJI,Setor Eletrico,Ativo,178220,9110409,south_america,geoglows,,,,,,
759,759,PCH APUCARANINHA RESERVATORIO FIU,64497000,6,64,00028 - COPEL - COPEL,00028 - COPEL - COPEL,LONDRINA-PR,-23.7489,-50.9406,0,64162380,RIO APUCARANINHA,Setor Eletrico,Ativo,177957,9109748,south_america,geoglows,,,,,,
760,760,PCH APUCARANINHA BARRAMENTO,64497010,6,64,00028 - COPEL - COPEL,00028 - COPEL - COPEL,TAMARANA-PR,-23.7494,-50.9081,652,64162380,RIO APUCARANINHA,Setor Eletrico,Ativo,177957,9109748,south_america,geoglows,,,,,,
761,761,PORTO LONDRINA,64501000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,LONDRINA-PR,-23.6372,-50.9233,400,64160000,RIO TIBAJI,RHN,Ativo,177888,9109590,south_america,geoglows,649.0475089361169,812.6156624840615,920.912012667459,1057.7447382122402,1159.2550706939205,1260.0158668147185
762,762,CHACARA ANA CLAUDIA,64506000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,JATAIZINHO-PR,-23.3119,-50.9953,346,64160000,RIO TIBAJI,RHN,Ativo,177556,9108817,south_america,geoglows,532.0783418279467,625.0722199994841,686.6422590133748,764.4361665264347,822.1481311552134,879.433959696269
763,763,UHE CAPIVARA JATAIZINHO,64507000,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,JATAIZINHO-PR,-23.2497,-50.9839,336,64160000,RIO TIBAJI,Setor Eletrico,Ativo,177556,9108817,south_america,geoglows,454.6565915130896,554.4101464033303,620.4556795838814,703.9043858408219,765.8114032124507,827.2613088854043
764,764,PONTE PRETA,64508500,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,CORNELIO PROCOPIO-PR,-23.17,-50.7881,370,64162900,RIO CONGONHAS,RHN,Ativo,177723,9108539,south_america,geoglows,330.2130015455102,433.32512956350655,501.5943303937225,587.8526466208433,651.8439931694386,715.3628376598948
765,765,UHE CAPIVARA BARRAMENTO,64516080,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,PORECATU-PR,-22.6628,-51.3594,338,64100000,RIO PARANAPANEMA,Setor Eletrico,Ativo,176858,9107024,south_america,geoglows,,,,,,
766,766,MARINGA MTE. ETA SANEPAR,64541000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,MARINGA-PR,-23.3258,-51.845,400,64171800,RIBEIRAO PIRAPO,RHN,Ativo,177622,9108712,south_america,geoglows,319.2996795890661,373.8039941842278,409.8905930231242,455.48610631978875,489.3114627613114,522.8870580804648
767,767,SANTA FE,64546900,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,SANTA FE-PR,-23.0336,-51.7531,375,64171850,RIO BANDEIRANTES DO NORTE,RHN,Ativo,177413,9108008,south_america,geoglows,433.6418015359019,540.7071975689436,611.5938058103199,701.1592232400538,767.6039663813963,833.5580919692703
768,768,UHE ROSANA ITAGUAJE,64560000,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,ITAGUAJE-PR,-22.6106,-52.0017,259,64171800,RIBEIRAO PIRAPO,Setor Eletrico,Ativo,177049,9107031,south_america,geoglows,,,,,,
769,769,UHE ROSANA BARRAMENTO,64571080,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,ROSANA-SP,-22.6042,-52.8753,261,64100000,RIO PARANAPANEMA,Setor Eletrico,Ativo,176780,9106825,south_america,geoglows,,,,,,
770,770,UHE ITAIPU PORTO SAO JOSE,64575000,6,64,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,SAO PEDRO DO PARANA-PR,-22.7181,-53.1767,232,60001000,RIO PARANA,Setor Eletrico,Ativo,176940,9107241,south_america,geoglows,583.1114415479343,692.5009150159063,764.9262647438566,856.4358861210017,924.3229508146492,991.7087480788887
771,771,UHE ROSANA PORTO SAO JOSE,64575001,6,64,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,00131 - PARANAPANEMA - Rio Paranapanema Energia S.A,NOVA LONDRINA-PR,-22.7183,-53.1767,235,60001000,RIO PARANA,Setor Eletrico,Ativo,176940,9107241,south_america,geoglows,,,,,,
772,772,PORTO SAO JOSE - JUSANTE,64575003,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,SAO PEDRO DO PARANA-PR,-22.71306,-53.17278,232,60001000,RIO PARANA,CotaOnline,Manutencao,176940,9107241,south_america,geoglows,561.5422941168497,653.151699365053,713.8050968367324,790.440825331239,847.2935866022056,903.7265560081734
773,773,UHE ITAIPU IVINHEMA,64617000,6,64,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,IVINHEMA-MS,-22.3825,-53.5286,243,64210000,RIO IVINHEIMA,Setor Eletrico,Ativo,176611,9106386,south_america,geoglows,365.2183320255443,426.8226657234048,467.6100950013346,519.1451200193777,557.3767455549022,595.326074768723
774,774,PCH BOA VISTA II,64630000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,TURVO-PR,-24.9167,-51.4167,590,64300810,RIO MARRECAS,RHN,Ativo,179050,9112339,south_america,geoglows,,,,,,
775,775,PCH BOA VISTA II JUSANTE,64630100,6,64,00186 - IBEMA - IBEMA,00186 - IBEMA - IBEMA,TURVO-PR,-24.9228,-51.3975,840,64300810,RIO MARRECAS,Setor Eletrico,Ativo,179254,9112909,south_america,geoglows,,,,,,
776,776,PCH CACHOEIRA MONTANTE,64630500,6,64,00186 - IBEMA - IBEMA,00186 - IBEMA - IBEMA,TURVO-PR,-24.9439,-51.4225,830,64300815,RIO CACHOEIRA,Setor Eletrico,Ativo,179171,9112793,south_america,geoglows,,,,,,
777,777,PCH PEDRINHO I JUSANTE,64632000,6,64,00257 - RIO PEDRINHO - RIO PEDRINHO,00257 - RIO PEDRINHO - RIO PEDRINHO,BOA VENTURA DE SAO ROQUE-PR,-24.7769,-51.4289,542,64300900,R.BONITO OU PEDRINHO,Setor Eletrico,Ativo,179083,9112471,south_america,geoglows,,,,,,
778,778,PORTO ESPANHOL,64645000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,GRANDES RIOS-PR,-24.3419,-51.4244,413,64300000,RIO IVAI,RHN,Ativo,178529,9111137,south_america,geoglows,740.3512498650216,938.158776451188,1069.1245708520405,1234.6001992611075,1357.359473334926,1479.21231219861
779,779,PORTO BANANEIRA,64675002,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,ENGENHEIRO BELTRAO-PR,-23.6747,-52.1172,520,64300000,RIO IVAI,RHN,Ativo,177881,9109576,south_america,geoglows,530.4791183320546,658.2425128277853,742.8329970437336,849.7132980956104,929.0032110336334,1007.7076597007266
780,780,JAPURA - RIO DOS INDIOS,64682000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,JAPURA-PR,-23.4414,-52.6047,285,64321700,RIO DOS INDIOS,RHN,Ativo,177965,9109566,south_america,geoglows,148.57419923331977,189.72877543210416,216.9766858535327,251.40449290381784,276.9450068881413,302.29693372632056
781,781,UHE ITAIPU FLORIDA,64715001,6,64,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,CAARAPO-MS,-22.9719,-54.5633,270,64420000,RIO AMAMBAI,Setor Eletrico,Ativo,177248,9108033,south_america,geoglows,507.6896242129881,606.2191077995823,671.4541992671608,753.878910271321,815.0262694679371,875.722126162598
782,782,UHE ITAIPU ESTRADA DO IGUATEMI,64725000,6,64,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,JAPORA-MS,-23.7361,-54.5392,340,64440000,RIO IGUATEMI,Setor Eletrico,Ativo,177955,9109689,south_america,geoglows,,,,,,
783,783,PORTO CARRIEL,64767000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,GUARANIACU-PR,-24.9467,-52.5964,380,64510000,RIO PIQUIRI,RHN,Ativo,179099,9112442,south_america,geoglows,652.5483415128982,800.7425426509203,898.85999860721,1022.8316643123148,1114.8009279071882,1206.0911048961698
784,784,PONTE DO GOIO - BANG,64785000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,CAMPINA DA LAGOA-PR,-24.5544,-52.9014,320,64511000,RIO GOIO BANG OU TRICOLOR,RHN,Ativo,178807,9111562,south_america,geoglows,239.0549506488029,332.0312031802184,393.5895724866909,471.3687352934921,529.0697614568656,586.3447323004276
785,785,BALSA DO GOIO - ERE,64810000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,MARILUZ-PR,-23.91667,-53.13306,320,64511700,RIO GOIO-ERE,CotaOnline,Manutencao,178114,9110162,south_america,geoglows,511.85456081559585,594.250132576577,648.8031705576101,717.7310786639454,768.8657384559184,819.6228279466382
786,786,FAZENDA UBERABA,64815000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,MARILUZ-PR,-24.1331,-53.3167,310,64511700,RIO GOIO-ERE,RHN,Ativo,178382,9110767,south_america,geoglows,193.64073979283944,230.55092524501347,254.9886796755611,285.86584718178904,308.77229391937124,331.5096030498874
787,787,IPORA,64833000,6,64,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,IPORA-PR,-23.9714,-53.7525,260,64512800,RIO XAMBRE,RHN,Ativo,178217,9110402,south_america,geoglows,,,,,,
788,788,UHE ITAIPU SAO FRANCISCO FALSO,64892500,6,64,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,DIAMANTE D''OESTE-PR,-24.96,-54.175,230,64520480,RIO SAO FRANCISCO FALSO,Setor Eletrico,Ativo,179187,9112512,south_america,geoglows,,,,,,
789,789,PONTE PR-415,65004995,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,PIRAQUARA-PR,-25.4506,-49.1211,875,65101000,RIO PIRAQUARA,RHN,Ativo,0,9113513,south_america,geoglows,251.8916820254868,281.9776778579257,301.89722496787704,327.0656255469962,345.73698286043634,364.2704738023328
790,790,FAZENDINHA,65010000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,SAO JOSE DOS PINHAIS-PR,-25.5192,-49.1456,875,65107000,RIO PEQUENO,RHN,Ativo,0,9113674,south_america,geoglows,241.01295156388892,255.5917369458496,265.2441614106805,277.4400253100756,286.4876138485627,295.46839641348924
791,791,ETE - SANEPAR,65013005,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,CURITIBA-PR,-25.5281,-49.2189,875,65100000,RIO IGUACU,RHN,Ativo,179594,9113700,south_america,geoglows,328.5622862910892,376.4121891813939,408.0929884522071,448.1217623150503,477.81739344037936,507.2937566868272
792,792,CACHOEIRA,65015400,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,SAO JOSE DOS PINHAIS-PR,-25.5892,-49.2281,878,65110000,RIO MIRINGUAVA,RHN,Ativo,179613,9113742,south_america,geoglows,256.76330128909825,291.5533971069012,314.58746772440907,343.6910770117678,365.28179694674293,386.7130943948317
793,793,PONTE DO UMBARAZINHO,65017006,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,SAO JOSE DOS PINHAIS-PR,-25.5986,-49.2608,879,65100000,RIO IGUACU,RHN,Ativo,179621,9113760,south_america,geoglows,,,,,,
794,794,GUAJUVIRA,65025000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,ARAUCARIA-PR,-25.6003,-49.5133,858,65100000,RIO IGUACU,RHN,Ativo,179617,9113749,south_america,geoglows,388.2146548746521,445.05559887346146,482.68924969440565,530.2394672715429,565.5149350122754,600.5299342364302
795,795,FORMIGAS,65026950,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,ARAUCARIA-PR,-25.5378,-49.5444,869,65115000,RIO VERDE,RHN,Ativo,179611,9113741,south_america,geoglows,,,,,,
796,796,BALSA NOVA,65028000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,BALSA NOVA-PR,-25.5886,-49.6319,854,65100000,RIO IGUACU,RHN,Ativo,179620,9113748,south_america,geoglows,,,,,,
797,797,UHE GOV. NEY AMINTHAS PORTO AMAZONAS,65035001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,PORTO AMAZONAS-PR,-25.5481,-49.8894,780,65100000,RIO IGUACU,Setor Eletrico,Ativo,179741,9113677,south_america,geoglows,433.04514701694325,531.716792453747,597.046007436075,679.589643750638,740.8252285362087,801.6086593759243
798,798,UHE GOV. NEY AMINTHAS SAO MATEUS DO SUL,65060001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,SAO MATEUS DO SUL-PR,-25.8756,-50.3894,760,65100000,RIO IGUACU,Setor Eletrico,Ativo,179955,9114425,south_america,geoglows,416.680920931921,501.72982333045286,558.0395970674612,629.1871454584874,681.968461212268,734.3600480156505
799,799,PCH DERIVACAO DO RIO JORDAO RIO NEGRO,65100001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,RIO NEGRO-PR,-26.1097,-49.8011,766,65120000,RIO NEGRO,Setor Eletrico,Ativo,180112,9114964,south_america,geoglows,,,,,,
800,800,QUITANDINHA,65136550,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,QUITANDINHA-PR,-25.855,-49.5258,800,65120400,RIO DA VARZEA,RHN,Ativo,179907,9114421,south_america,geoglows,344.0107310436761,401.1268957298013,438.9427665934907,486.72321967769255,522.1694892699423,557.3540291715539
801,801,PCH CAVERNOSO II SAO BENTO,65155001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,LAPA-PR,-25.9439,-49.7961,775,65120400,RIO DA VARZEA,Setor Eletrico,Ativo,179942,9114578,south_america,geoglows,,,,,,
802,802,PCH DERIVACAO DO RIO JORDAO DIVISA,65175001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,SAO MATEUS DO SUL-PR,-26.0914,-50.3339,770,65120000,RIO NEGRO,Setor Eletrico,Ativo,180056,9114834,south_america,geoglows,,,,,,
803,803,UHE GOV. BENTO MUNHOZ FLUVIOPOLIS,65220001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,SAO MATEUS DO SUL-PR,-26.0192,-50.5925,770,65100000,RIO IGUACU,Setor Eletrico,Ativo,180006,9114722,south_america,geoglows,,,,,,
804,804,PCH DERIVACAO DO RIO JORDAO FOZ DO CACHOEIRA,65260001,6,65,00093 - SIMEPAR - SIMEPAR,00028 - COPEL - COPEL,TIMBO GRANDE-SC,-26.5875,-50.7283,895,65130700,RIO TIMBO,Setor Eletrico,Ativo,180459,9115790,south_america,geoglows,,,,,,
805,805,UHE GOV. BENTO MUNHOZ UNIAO DA VITORIA,65310001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,UNIAO DA VITORIA-PR,-26.2281,-51.0803,739,65100000,RIO IGUACU,Setor Eletrico,Ativo,180163,9115080,south_america,geoglows,,,,,,
806,806,UHE GOV. BENTO MUNHOZ JANGADA DO SUL,65370001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,GENERAL CARNEIRO-PR,-26.3869,-51.2719,800,65131200,RIO JANGADA,Setor Eletrico,Ativo,180344,9115436,south_america,geoglows,,,,,,
807,807,UHE GOV. BENTO MUNHOZ MADEIREIRA GAVAZONI,65764001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,CRUZ MACHADO-PR,-25.8075,-51.2886,805,65140000,RIO DA AREIA,Setor Eletrico,Ativo,179897,9114237,south_america,geoglows,,,,,,
808,808,UHE GOV. BENTO MUNHOZ BARRAMENTO,65774400,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,PINHAO-PR,-26.0094,-51.6647,742,65100000,RIO IGUACU,Setor Eletrico,Ativo,179951,9114604,south_america,geoglows,,,,,,
809,809,UHE GOV. NEY AMINTHAS SOLAIS NOVO,65775901,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,CORONEL DOMINGOS SOARES-PR,-26.0931,-51.8797,720,65140300,RIO IRATIM,Setor Eletrico,Ativo,180024,9114775,south_america,geoglows,260.6743091296228,323.7019927912735,365.43180359499934,418.15753016909076,457.27248613861553,496.0986234131689
810,810,ETA - GUARAPUAVA,65809000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,GUARAPUAVA-PR,-25.3978,-51.4358,950,65141400,RIO DAS PEDRAS,RHN,Ativo,179481,9113403,south_america,geoglows,376.24471530047873,481.4731456311865,551.1435227379577,639.1722289049524,704.4769518458056,769.299474963401
811,811,UHE SALTO CURUCACA JUSANTE,65815050,6,65,00716 - SANTA MARIA - SANTA MARIA,00716 - SANTA MARIA - SANTA MARIA,GUARAPUAVA-PR,-25.5383,-51.8189,1000,65150000,RIO JORDAO,Setor Eletrico,Ativo,179607,9113722,south_america,geoglows,,,,,,
812,812,UHE FUNDAO BARRAMENTO,65825497,6,65,00289 - ELEJOR - ELEJOR,00289 - ELEJOR - ELEJOR,FOZ DO JORDAO-PR,-25.7019,-52.005,711,65150000,RIO JORDAO,Setor Eletrico,Ativo,179729,9114030,south_america,geoglows,70665.5918863869,70728.77737390652,70770.61166459518,70823.46940178087,70862.68229076327,70901.60563792872
813,813,UHE SALTO SANTIAGO BARRAMENTO,65883051,6,65,00112 - ENGIE - Engie Brasil Energia S.A.,00112 - ENGIE - Engie Brasil Energia S.A.,SAUDADE DO IGUACU-PR,-25.6103,-52.6164,491,65100000,RIO IGUACU,Setor Eletrico,Ativo,179672,9113898,south_america,geoglows,50540.28700476188,50628.618224438,50687.10117781663,50760.99454444583,50815.81286502562,50870.22641573113
814,814,UHE SALTO OSORIO BARRAMENTO,65894991,6,65,00112 - ENGIE - Engie Brasil Energia S.A.,00112 - ENGIE - Engie Brasil Energia S.A.,QUEDAS DO IGUACU-PR,-25.5331,-53.0106,400,65100000,RIO IGUACU,Setor Eletrico,Ativo,179582,9113680,south_america,geoglows,39679.9896391208,39707.54189146803,39725.78387992247,39748.83268069324,39765.9315977851,39782.90425915719
815,815,PCH ARTURO ANDREOLI PORTO PALMEIRINHA,65927001,6,65,00312 - FOZ DO CHOPIM - FOZ DO CHOPIM,00312 - FOZ DO CHOPIM - FOZ DO CHOPIM,CORONEL VIVIDA-PR,-26.0289,-52.6281,450,65170000,RIO CHOPIM,Setor Eletrico,Ativo,180001,9114709,south_america,geoglows,,,,,,
816,816,PONTE MARMELEIRO MTE. ETA,65948000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,MARMELEIRO-PR,-26.1525,-53.02,500,65170660,RIO MARMELEIRO,RHN,Ativo,180183,9115245,south_america,geoglows,315.1386289624434,396.603506148283,450.5403433381652,518.6896801113649,569.2467512119435,619.4305168355017
817,817,FRANCISCO BELTRAO MTE. ETA,65950200,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,FRANCISCO BELTRAO-PR,-26.0817,-53.0739,450,65170680,RIO MARRECAS,RHN,Ativo,180147,9115041,south_america,geoglows,578.1576459900239,704.3854689332081,787.9592711668811,893.5549918389816,971.891929668664,1049.6504398460277
818,818,BALSA DO SANTANA,65955000,6,65,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,ITAPEJARA D''OESTE-PR,-25.915,-52.8494,450,65170600,RIO SANTANA,RHN,Ativo,179905,9114470,south_america,geoglows,310.1946123338932,436.57121680608907,520.2435253578757,625.9637090240478,704.3929806127752,782.2431427712004
819,819,UHE GOV. JOSE RICHA AGUAS DO VERE,65960001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,VERE-PR,-25.7739,-52.9244,390,65170000,RIO CHOPIM,Setor Eletrico,Ativo,179837,9114193,south_america,geoglows,321.7856586718279,385.19508714139744,427.1776462246774,480.2227209200082,519.5745875688704,558.635886211493
820,820,PCH ARTURO ANDREOLI FLOR DA SERRA,65962000,6,65,00312 - FOZ DO CHOPIM - FOZ DO CHOPIM,00312 - FOZ DO CHOPIM - FOZ DO CHOPIM,DOIS VIZINHOS-PR,-25.6822,-52.9844,550,65170000,RIO CHOPIM,Setor Eletrico,Ativo,179696,9113949,south_america,geoglows,,,,,,
821,821,UHE GOV. JOSE RICHA PORTO SANTO ANTONIO,65970001,6,65,00093 - SIMEPAR - SIMEPAR,00028 - COPEL - COPEL,TRES BARRAS DO PARANA-PR,-25.3939,-53.1039,430,65180100,RIO GUARANI,Setor Eletrico,Ativo,179531,9113550,south_america,geoglows,347.22220761606246,417.6059842676417,464.2061687054713,523.0856252773631,566.7657696957195,610.1233867842001
822,822,UHE ITAIPU PONTE DO CAPANEMA,65981500,6,65,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,PLANALTO-PR,-25.77,-53.6114,320,65180800,RIO CAPANEMA,Setor Eletrico,Ativo,179939,9114244,south_america,geoglows,1434.3892478592966,1661.4207991998326,1811.735440854376,2001.6583890612817,2142.554081532703,2282.4094223274315
823,823,UHE ITAIPU PORTO CAPANEMA,65987000,6,65,00090 - ITAIPU - ITAIPU,00090 - ITAIPU - ITAIPU,SERRANOPOLIS DO IGUACU-PR,-25.5667,-53.9331,180,65100000,RIO IGUACU,Setor Eletrico,Ativo,179597,9113704,south_america,geoglows,774.3979360391143,1010.5613101118504,1166.9220130012247,1364.4841756061364,1511.047073713878,1656.527774388094
824,824,UHE GOV. JOSE RICHA PORTO CAPANEMA,65987001,6,65,00028 - COPEL - COPEL,00028 - COPEL - COPEL,CAPANEMA-PR,-25.5667,-53.9333,180,65100000,RIO IGUACU,Setor Eletrico,Ativo,179597,9113704,south_america,geoglows,665.9686903257314,878.6241829947738,1019.4206229066486,1197.317297979429,1329.2912140300405,1460.2906554005917
