,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
846,846,POUSADA TAIAMA _Ex-Porto Jofre,66710000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,POCONE-MT,-17.3656,-56.7747,109,66223000,RIO CUIABA,RHN,Ativo,170465,9092147,south_america,geoglows,1164.5990792672144,1290.4187052914308,1373.7222456463612,1478.97648971822,1557.0601006987351,1634.5671545526204
847,847,SAO FRANCISCO,66810000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CORUMBA-MS,-18.3939,-57.3911,83,66001000,RIO PARAGUAI,RHN,Ativo,171647,9094804,south_america,geoglows,2678.0400459758653,3263.511128688338,3651.1439289638383,4140.918999706565,4504.262125953521,4864.922383590547
848,848,LADARIO _BASE NAVAL,66825000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,LADARIO-MS,-19.0017,-57.5942,82,66001000,RIO PARAGUAI,RHN,Ativo,172396,9096536,south_america,geoglows,11534.458744403757,15677.896748975176,18421.213240438396,21887.400899793196,24458.81691408468,27011.24599616399
849,849,PCH PONTE ALTA JUSANTE,66861000,6,66,00316 - PONTE ALTA - PONTE ALTA,00316 - PONTE ALTA - PONTE ALTA,SAO GABRIEL DO OESTE-MS,-19.4133,-54.4589,447,66323000,RIO COXIM,Setor Eletrico,Ativo,172922,9097719,south_america,geoglows,91.40267476033856,140.2844631696434,172.6484604413564,213.54045678945928,243.87647566658882,273.9884981422002
850,850,COXIM,66870000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,COXIM-MS,-18.5078,-54.7619,190,66320000,RIO TAQUARI,RHN,Ativo,171762,9095059,south_america,geoglows,883.5431870600091,1157.9037371203835,1339.554294159524,1569.070254524769,1739.3383051959029,1908.3491233080013
851,851,ESTRADA MT-738,66900000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BONITO-MS,-20.7619,-56.0911,133,66420000,RIO MIRANDA,RHN,Ativo,174688,9101742,south_america,geoglows,636.0363268566002,830.9765663477705,960.043967200853,1123.1209703297689,1244.1008071474944,1364.1873478404652
852,852,MIRANDA,66910000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MIRANDA-MS,-20.2408,-56.3992,108,66420000,RIO MIRANDA,RHN,Ativo,174222,9100616,south_america,geoglows,413.74888824327394,506.3314526679771,567.6291661918733,645.0789897264046,702.5356932038542,759.5681454018535
853,853,PALMEIRAS,66941000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,DOIS IRMAOS DO BURITI-MS,-20.4481,-55.4281,162,66425000,RIO AQUIDAUANA,RHN,Ativo,174291,9100806,south_america,geoglows,421.6545115948124,556.8314496599631,646.3303447925783,759.412436049609,843.303191243754,926.5745102699482
854,854,AQUIDAUANA,66945000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,AQUIDAUANA-MS,-20.4783,-55.8014,133,66425000,RIO AQUIDAUANA,RHN,Ativo,174343,9100857,south_america,geoglows,564.1875051202038,709.5327154534755,805.7638915981506,927.3522377608499,1017.5534187702417,1107.0885684180157
855,855,PORTO ESPERANCA,66960008,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CORUMBA-MS,-19.6006,-57.4372,80,66001000,RIO PARAGUAI,RHN,Ativo,173175,9098301,south_america,geoglows,3343.6010854391347,4413.289938712637,5121.517036277986,6016.363851525441,6680.212337874664,7339.159071205543
856,856,PORTO MURTINHO,67100000,6,67,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO MURTINHO-MS,-21.7003,-57.8911,71,66001000,RIO PARAGUAI,RHN,Ativo,175877,9104492,south_america,geoglows,3456.871367488108,4608.276148755105,5370.606300989655,6333.812469236065,7048.373828719467,7757.658979289745
857,857,UHE BARRA GRANDE PASSO DO HONORATO,70150000,7,70,00150 - BAESA - BAESA,00150 - BAESA - BAESA,BOM JESUS-RS,-28.3944,-50.5756,691,70000100,RIO PELOTAS,Setor Eletrico,Ativo,182003,9119776,south_america,geoglows,1212.8029195149613,1870.1774991835064,2305.4166709736373,2855.342518327144,3263.308926822419,3668.2629753961974
858,858,UHE BARRA GRANDE VACAS GORDAS,70600000,7,70,00150 - BAESA - BAESA,00150 - BAESA - BAESA,CAMPO BELO DO SUL-SC,-28.02,-50.7822,719,70350000,RIO VACAS GORDAS,Setor Eletrico,Ativo,181668,9118931,south_america,geoglows,176.7882147707943,322.13917155426884,418.37415234899345,539.9673056971163,630.1720529512693,719.710742511213
859,859,UHE BARRA GRANDE PELOTINHAS,70610000,7,70,00150 - BAESA - BAESA,00150 - BAESA - BAESA,CAPAO ALTO-SC,-28.2883,-50.6431,719,70315000,RIO PELOTINHAS,Setor Eletrico,Ativo,181896,9119499,south_america,geoglows,271.50005332905005,483.8788256456238,624.4920526059321,802.1572376287197,933.9594211362033,1064.7883980097674
860,860,UHE BARRA GRANDE BARRAMENTO,70840080,7,70,00150 - BAESA - BAESA,00150 - BAESA - BAESA,PINHAL DA SERRA-RS,-27.78,-51.1917,0,70000100,RIO PELOTAS,Setor Eletrico,Ativo,181479,9118458,south_america,geoglows,2662.8061951196282,4271.1963196630495,5336.090532753355,6681.587193972784,7679.753479776071,8670.549462407993
861,861,VILA CANOAS,71200000,7,71,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BOCAINA DO SUL-SC,-27.8028,-49.7786,837,71001000,RIO CANOAS,RHN,Ativo,181661,9118615,south_america,geoglows,206.46559275832323,273.21486828111506,317.4086967233092,373.2477161155895,414.6722905468451,455.79099242295075
862,862,RIO BONITO,71300000,7,71,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BOCAINA DO SUL-SC,-27.7022,-49.84,840,71001000,RIO CANOAS,RHN,Ativo,181432,9118237,south_america,geoglows,224.213614524001,296.5546747593172,344.4507512384448,404.9675708398598,449.8624046891135,494.4257421324043
863,863,ENCRUZILHADA II,71350001,7,71,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,OTACILIO COSTA-SC,-27.5078,-50.1128,824,71001000,RIO CANOAS,RHN,Ativo,181241,9117821,south_america,geoglows,340.40818449281187,447.9192527426423,519.1009347707517,609.0391787122488,675.7605058580123,741.9891731974346
864,864,PASSO MAROMBAS,71498000,7,71,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CURITIBANOS-SC,-27.3339,-50.7539,829,71201000,RIO DAS MAROMBAS,RHN,Ativo,181150,9117474,south_america,geoglows,662.7599231206489,1065.131720769946,1331.536862339137,1668.140464938149,1917.8522460805532,2165.7201946284704
865,865,UHE CAMPOS NOVOS BARRAMENTO,71840000,7,71,00129 - ENERCAN - ENERCAN,00129 - ENERCAN - ENERCAN,CELSO RAMOS-SC,-27.6064,-51.3256,0,71001000,RIO CANOAS,Setor Eletrico,Ativo,181337,9118052,south_america,geoglows,2356.3964478917183,3395.6392851007713,4083.7084708361836,4953.085711048926,5598.039411668732,6238.23087540209
866,866,UHE MACHADINHO BARRAMENTO,72690080,7,72,00808 - CONS.MACHADINHO - CONS.MACHADINHO,00808 - CONS.MACHADINHO - CONS.MACHADINHO,PIRATUBA-SC,-27.5247,-51.7817,475,70001000,RIO URUGUAI,Setor Eletrico,Ativo,181246,9117830,south_america,geoglows,5981.619057829241,9126.154542433162,11208.110648301697,13838.667707225228,15790.165206089036,17727.253153749443
867,867,RIO DAS ANTAS,72715000,7,72,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,RIO DAS ANTAS-SC,-26.8958,-51.0756,774,72301000,RIO DO PEIXE,RHN,Ativo,180699,9116497,south_america,geoglows,245.45704760297116,354.81566961107063,427.22059298811115,518.7044056167326,586.572323906381,653.9391161406631
868,868,TANGARA,72810000,7,72,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,TANGARA-SC,-27.0881,-51.2581,627,72301000,RIO DO PEIXE,RHN,Ativo,180837,9116835,south_america,geoglows,644.7675130649459,922.4855181412756,1106.359002542779,1338.6836375232363,1511.035323471588,1682.1143916250874
869,869,JOACABA I,72849000,7,72,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JOACABA-SC,-27.1594,-51.4811,506,72301000,RIO DO PEIXE,RHN,Ativo,181004,9116990,south_america,geoglows,1149.7070432241221,1652.1935645736685,1984.8833645019713,2405.237808654944,2717.0807483920125,3026.6210888123123
870,870,UHE ITA RIO APUAE,72870900,7,72,00804 - CONS.ITA - CONS.ITA,00804 - CONS.ITA - CONS.ITA,MARCELINO RAMOS-RS,-27.5619,-51.8578,394,72202300,RIO APUAE-MIRIM,Setor Eletrico,Ativo,181285,9117925,south_america,geoglows,1888.1755816406644,2449.010730279844,2820.332398555469,3289.49831077638,3637.5523859181426,3983.036484403401
871,871,UHE ITA RIO DO PEIXE,72880000,7,72,00804 - CONS.ITA - CONS.ITA,00804 - CONS.ITA - CONS.ITA,OURO-SC,-27.3394,-51.6114,456,72301000,RIO DO PEIXE,Setor Eletrico,Ativo,181182,9117450,south_america,geoglows,2551.954363642192,3990.064664910801,4942.218818456869,6145.268115574053,7037.758809273272,7923.659491785237
872,872,UHE ITA RIO JACUTINGA,73170000,7,73,00804 - CONS.ITA - CONS.ITA,00804 - CONS.ITA - CONS.ITA,ARABUTA-SC,-27.1617,-52.1447,408,73100400,RIO JACUTINGA,Setor Eletrico,Ativo,180964,9117139,south_america,geoglows,535.1201004583545,874.675665472515,1099.4909952164933,1383.5457603218954,1594.2738119195976,1803.445880662463
873,873,UHE ITA BARRAMENTO,73200080,7,73,00804 - CONS.ITA - CONS.ITA,00804 - CONS.ITA - CONS.ITA,ITA-SC,-27.2764,-52.3772,370,70001000,RIO URUGUAI,Setor Eletrico,Ativo,181026,9117331,south_america,geoglows,5789.706247532328,11273.592796516241,14904.402860656915,19491.941001789542,22895.23886145512,26273.40730394347
874,874,UHE PASSO FUNDO BARRAMENTO,73420080,7,73,00112 - ENGIE - Engie Brasil Energia S.A.,00112 - ENGIE - Engie Brasil Energia S.A.,ENTRE RIOS DO SUL-RS,-27.5539,-52.7425,600,73102200,RIO PASSO FUNDO,Setor Eletrico,Ativo,181472,9117968,south_america,geoglows,329.0417661979836,641.1216810189128,847.745739599764,1108.8157853664295,1302.4924591392441,1494.7390547545117
875,875,ABELARDO LUZ,73600000,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ABELARDO LUZ-SC,-26.5606,-52.3258,734,73201000,RIO CHAPECO,GDH,Ativo,180452,9115750,south_america,geoglows,479.40845239682693,670.40845584982,796.8670775943789,956.6478814039361,1075.1824092686916,1192.8416967861583
876,876,UHE QUEBRA QUEIXO BARRAMENTO,73600600,7,73,00204 - CEC - CEC,00204 - CEC - CEC,IPUACU-SC,-26.6561,-52.5433,480,73201000,RIO CHAPECO,Setor Eletrico,Ativo,180524,9115981,south_america,geoglows,634.2920672539888,869.7900445135423,1025.7101968145025,1222.7157225830763,1368.8656756873238,1513.936480479131
877,877,CORONEL PASSOS MAIA,73690001,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PASSOS MAIA-SC,-26.7733,-52.0253,793,73202000,RIO CHAPECOZINHO,RHN,Ativo,180611,9116222,south_america,geoglows,225.3394500330133,347.6963816890945,428.70731707334056,531.0648486871618,606.9995128894226,682.3734874507423
878,878,PORTO FAE NOVO,73770000,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CORONEL FREITAS-SC,-26.8175,-52.7344,360,73201000,RIO CHAPECO,RHN,Ativo,180650,9116347,south_america,geoglows,1493.0462238289174,2206.1326908890287,2678.257979783652,3274.7895338818857,3717.3307180265188,4156.604247533492
879,879,PASSO PIO X,73820000,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PINHALZINHO-SC,-26.8594,-52.9047,207,73203000,RIO BURRO BRANCO,RHN,Ativo,180667,9116414,south_america,geoglows,544.2947886738699,843.3022629876671,1041.2712284822162,1291.4055411901327,1476.969463467975,1661.1632108718436
880,880,SAUDADES,73900000,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAUDADES-SC,-26.9244,-53.0089,263,73201430,RIO SAUDADES,RHN,Ativo,180718,9116547,south_america,geoglows,215.43244365257524,384.3702749864517,496.2218190952169,637.5465415893368,742.3892940167472,846.457904017489
881,881,BARRA DO CHAPECO AUX.,73960000,7,73,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO CARLOS-SC,-27.0419,-52.9544,232,73201000,RIO CHAPECO,RHN,Ativo,180825,9116809,south_america,geoglows,2268.34967228226,3287.077373283677,3961.5637537687317,4813.779083540329,5446.001098607827,6073.554885556491
882,882,UHE FOZ DO CHAPECO BARRAMENTO,74040080,7,74,00442 - FOZ DO CHAPECO - FOZ DO CHAPECO,00442 - FOZ DO CHAPECO - FOZ DO CHAPECO,ALPESTRE-RS,-27.14,-53.0433,356,70001000,RIO URUGUAI,Setor Eletrico,Ativo,180942,9117021,south_america,geoglows,9489.44576239703,14376.718668688749,17612.518588301216,21700.960364670857,24734.000029699302,27744.64420593998
883,883,IRAI,74100000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,IRAI-RS,-27.1756,-53.2297,201,70001000,RIO URUGUAI,RHN,Ativo,180912,9117039,south_america,geoglows,14095.139972020908,22322.53903821972,27769.793109657632,34652.41306931003,39758.333730231985,44826.553074474374
884,884,LINHA JATAI,74295000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAIBI-SC,-27.0133,-53.2953,242,74201000,RIO IRACEMA,RHN,Ativo,180846,9116847,south_america,geoglows,172.12768517282555,248.11895909213578,298.43179464564014,362.0021957442342,409.1623507862397,455.9742826461843
885,885,GUATAPARA DE BAIXO,74300000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GUARACIABA-SC,-26.5881,-53.4536,319,74202000,RIO DAS ANTAS,RHN,Ativo,180554,9115939,south_america,geoglows,651.3437340928764,988.9960824677729,1212.5513171922148,1495.0139488999848,1704.5608649915039,1912.5605195473595
886,886,PONTE DO SARGENTO,74320000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ROMELANDIA-SC,-26.6822,-53.2861,317,74202200,RIO SARGENTO,RHN,Ativo,180572,9116125,south_america,geoglows,371.5859321538346,530.0936533095073,635.0395569264692,767.6389843526974,866.00881445969,963.6522971823679
887,887,ITAPIRANGA,74329000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPIRANGA-SC,-27.1717,-53.7097,162,70001000,RIO URUGUAI,RHN,Ativo,180935,9117009,south_america,geoglows,7189.039939887879,11354.421914375784,14112.267223331535,17596.812082103304,20181.846515591158,22747.793460597168
888,888,PCH GUARITA MONTANTE,74345000,7,74,00007 - CEEE - CEEE,00007 - CEEE - CEEE,REDENTORA-RS,-27.6283,-53.5725,400,74203000,RIO GUARITA,Setor Eletrico,Ativo,181566,9118118,south_america,geoglows,271.6548448957034,425.3434620385356,527.098699474921,655.6667117236989,751.0458077544286,845.7206395118045
889,889,PCH MARCO BALDO JUSANTE,74467000,7,74,00664 - SPE TURVO - SPE TURVO,00664 - SPE TURVO - SPE TURVO,BRAGA-RS,-27.5647,-53.7869,304,74301500,RIO TURVO,Setor Eletrico,Ativo,181611,9117993,south_america,geoglows,326.43024078124773,541.483613108957,683.867658001263,863.770276175477,997.2323154097436,1129.7088918959535
890,890,ALTO URUGUAI,74500000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,TIRADENTES DO SUL-RS,-27.3019,-54.1397,120,70001000,RIO URUGUAI,RHN,Ativo,181007,9117291,south_america,geoglows,12167.979497758746,18755.988585260726,23117.82384277246,28629.014253639645,32717.530131326268,36775.85704954985
891,891,PORTO LUCENA,74800000,7,74,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO LUCENA-RS,-27.8525,-55.0256,83,70001000,RIO URUGUAI,RHN,Ativo,181514,9118544,south_america,geoglows,18389.238583021146,26788.78225037117,32350.01102656717,39376.6383278225,44589.39186127342,49763.65524088367
892,892,SANTO ANGELO,75230000,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ENTRE-IJUIS-RS,-28.3553,-54.2675,189,75101000,RIO IJUI,RHN,Ativo,181954,9119656,south_america,geoglows,1138.1051829143778,1940.337429401013,2471.4849811062086,3142.5913207305853,3640.456340919332,4134.645203949298
893,893,PCH IJUIZINHO PONTE QUEIMADA,75270000,7,75,00007 - CEEE - CEEE,00007 - CEEE - CEEE,JOIA-RS,-28.7778,-53.9817,365,75103000,RIO IJUIZINHO,Setor Eletrico,Ativo,182364,9120626,south_america,geoglows,319.66452978962786,473.76493429881725,575.7928108025321,704.705303235633,800.3399543457837,895.2684542039889
894,894,UHE SAO JOSE BARRAMENTO,75325000,7,75,00569 - IJUI ENERGIA - IJUI ENERGIA,00569 - IJUI ENERGIA - IJUI ENERGIA,SALVADOR DAS MISSOES-RS,-28.1778,-54.8144,0,75101000,RIO IJUI,Setor Eletrico,Ativo,181827,9119269,south_america,geoglows,1355.1913275839622,1848.7869189495525,2175.5901496031324,2588.5068978724994,2894.8321299191275,3198.8955045364532
895,895,PASSO DO SARMENTO,75500000,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTO ANTONIO DAS MISSOES-RS,-28.2119,-55.3197,80,75201000,RIO PIRATINIM,CotaOnline,Ativo,181928,9119369,south_america,geoglows,1063.952287219924,1470.7303257481822,1740.0527821789149,2080.3424198391363,2332.7887123574765,2583.370981078569
896,896,GARRUCHOS,75550000,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GARRUCHOS-RS,-28.1822,-55.6433,54,70001000,RIO URUGUAI,RHN,Ativo,181837,9119379,south_america,geoglows,13800.26187844593,19293.15913782552,22929.935076295915,27525.01111545937,30933.901018492325,34317.620213577604
897,897,PASSO SAO BORJA,75780000,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO BORJA-RS,-28.6244,-56.0369,47,70001000,RIO URUGUAI,RHN,Ativo,182302,9120378,south_america,geoglows,14037.069655856378,18950.39647267345,22203.446348079255,26313.683489322524,29362.89220109088,32389.586034368403
898,898,ITAQUI,75900000,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAQUI-RS,-29.1175,-56.5544,43,70001000,RIO URUGUAI,RHN,Ativo,182658,9121312,south_america,geoglows,12240.605217056844,17005.02434682406,20159.48437651748,24145.152986346544,27101.949645440607,30036.91378213479
899,899,PONTE IBICUI DA ARMADA,76300000,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ROSARIO DO SUL-RS,-30.2808,-54.9031,80,76122000,RIO IBICUI DA ARMADA,RHN,Ativo,183762,9123952,south_america,geoglows,799.0503637337872,1192.137315793028,1452.3950816805295,1781.2314588093495,2025.1810683893568,2267.329392345202
900,900,ROSARIO DO SUL,76310000,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ROSARIO DO SUL-RS,-30.2428,-54.9169,83,76121000,RIO SANTA MARIA,RHN,Ativo,183673,9123870,south_america,geoglows,1810.0193760550192,2822.5614145734025,3492.9523482624363,4339.993070150443,4968.376265486518,5592.119577946073
901,901,PCH FURNAS DO SEGREDO JUSANTE,76431000,7,76,00136 - JAGUARI - JAGUARI,00136 - JAGUARI - JAGUARI,JAGUARI-RS,-29.3803,-54.5103,141,76131000,RIO JAGUARI,Setor Eletrico,Ativo,182988,9121871,south_america,geoglows,374.0366419715753,575.4523520159357,708.8070778245146,877.3011274001786,1002.2996387249623,1126.3751806632456
902,902,MANOEL VIANA,76560000,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MANOEL VIANA-RS,-29.5958,-55.4814,62,76100000,RIO IBICUI,RHN,Manutencao,183060,9122376,south_america,geoglows,3032.0830105309033,4353.187694256568,5227.873947994491,6333.042348340662,7152.919401295157,7966.74261078743
903,903,ALEGRETE,76750000,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALEGRETE-RS,-29.7683,-55.7875,66,76151000,RIO IBIRAPUITA,RHN,Ativo,183245,9122754,south_america,geoglows,869.8049328643879,1136.5124695206175,1313.0960657755456,1536.209907757686,1701.7285012863954,1866.0249315020824
904,904,PASSO MARIANO PINTO,76800000,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAQUI-RS,-29.3092,-56.0553,51,76100000,RIO IBICUI,RHN,Ativo,182825,9121769,south_america,geoglows,3904.0961444752056,5349.588275830522,6306.62984320822,7515.854400657951,8412.926255238257,9303.374272058467
905,905,PASO DE LOS LIBRES _DNCPVN-599,77140000,7,77,00902 - ARGENTINA - Argentina,00902 - ARGENTINA - Argentina,ARGENTINA-AR,-29.7167,-57.0833,0,70001000,RIO URUGUAI,RHN,Manutencao,183223,9122673,south_america,geoglows,12769.55327462598,19406.653364312253,23800.991136819037,29353.248561544955,33472.23029609611,37560.79811607938
906,906,URUGUAIANA,77150000,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,URUGUAIANA-RS,-29.7486,-57.0886,39,70001000,RIO URUGUAI,RHN,Ativo,183223,9122744,south_america,geoglows,16505.64083246267,21706.22632177668,25149.466433577298,29500.00944268996,32727.49077489762,35931.14089156872
907,907,QUARAI,77500000,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,QUARAI-RS,-30.3844,-56.4656,86,77101000,RIO QUARAI,RHN,Ativo,183835,9124140,south_america,geoglows,1684.9463710611913,2432.318128349705,2927.1432626370697,3552.356131565155,4016.1747534922956,4476.568611521128
908,908,FAZENDA SAO JORGE,79200000,7,79,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BAGE-RS,-31.4533,-54.13,150,79101000,RIO NEGRO,CotaOnline,Ativo,184682,9126427,south_america,geoglows,200.10486685353004,320.44571664813174,400.12183041500725,500.79281137673735,575.4762959597999,649.6083294158309
909,909,PONTE DO ACUNGUI,81019350,8,81,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,CAMPO LARGO-PR,-25.2344,-49.5964,580,81200000,RIO ACUNGUI,RHN,Ativo,179355,9113114,south_america,geoglows,83.2973469158331,131.37437912389413,163.2055577662361,203.42433636365394,233.26092385525396,262.87720266829035
910,910,PCH SANTA CRUZ JUSANTE,81030000,8,81,00255 - RIO BRANCO - RIO BRANCO,00255 - RIO BRANCO - RIO BRANCO,RIO BRANCO DO SUL-PR,-25.15,-49.4219,530,81200800,RIO TACANICA,Setor Eletrico,Ativo,0,9112893,south_america,geoglows,23.334377785035656,41.55899315187866,53.62527430083619,68.87105251963524,80.18124172891004,91.40791827643355
911,911,FOZ DO SAO SEBASTIAO,81107000,8,81,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,CERRO AZUL-PR,-24.9028,-49.4417,345,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo,179046,9112327,south_america,geoglows,425.93995074360987,677.1684109923833,843.5035117866954,1053.6683525861124,1209.5806373160272,1364.3416902091792
912,912,BALSA DO CERRO AZUL,81135000,8,81,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,CERRO AZUL-PR,-24.7964,-49.2725,270,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo,178950,9112109,south_america,geoglows,685.7791778109641,1069.6353274947735,1323.7814990111224,1644.8958604504683,1883.1168376660585,2119.5788285796366
913,913,CAPELA DA RIBEIRA,81200000,8,81,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,RIBEIRA-SP,-24.6556,-48.9997,180,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo,178819,9111773,south_america,geoglows,886.8837865431983,1296.3150735247236,1567.3942112982852,1909.903420492043,2163.996317968656,2416.2130333754794
914,914,UHE GOV. PARIGOT DE SOUZA JUSANTE,81303001,8,81,00028 - COPEL - COPEL,00028 - COPEL - COPEL,BOCAIUVA DO SUL-PR,-25.0881,-48.8272,670,81400100,RIO CAPIVARI,Setor Eletrico,Ativo,179283,9112942,south_america,geoglows,409.39586563584913,620.0344180666817,759.4954680411009,935.7048743878555,1066.4270781110042,1196.1840496014356
915,915,CORREGO COMPRIDO,81335000,8,81,00052 - AGUASPARANA - Instituto das Aguas do Parana _antiga SUDERHSA,00001 - ANA - Agencia Nacional de Aguas,BARRA DO TURVO-SP,-24.7586,-48.5086,160,81400000,RIO PARDO,RHN,Ativo,179047,9112331,south_america,geoglows,415.06606724594167,660.3122488841107,822.6865607029652,1027.8469341320435,1180.046619082671,1331.1224854505365
916,916,IPORANGA,81350000,8,81,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,IPORANGA-SP,-24.5864,-48.5922,73,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo,178756,9111664,south_america,geoglows,1375.698128259358,2135.7725237923128,2639.007909890521,3274.8471542767534,3746.5490285584533,4214.767930243899
917,917,ELDORADO,81380000,8,81,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,ELDORADO-SP,-24.5197,-48.1056,70,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo,178708,9111490,south_america,geoglows,1492.3819924806476,2233.2689024618535,2723.8005035665974,3343.5884819365056,3803.3826101466293,4259.781690688322
